term, docID
班,1018153/1074841/1914572/1080812/1022492/1022492/1102403/1102403/3268399/3268399/1392604
理科,1018153/1074841/1914572/3392046/1080812/1022492/1022492/1318427/1318427/1072842
其作,1018153/1914572/1038744
最富,1018153/1074841/1914572/1080812/1022492/1022492/1022492/3326892
才情,1018153/1074841/1914572/4872671/4872671/1080812/1458164/1019431/1022492/1022492/1022492
鲁滨逊,1016003/1016003/1016003/1016003
飘流,1016003/1016003/1016003
达尼,1016003/1016003/1203244
达尼尔,1016003/1016003
笛福,1016003/1016003/1016003/1016003
1704,1016003
薛,1016003/1037602/1213945
里基,1016003
洛克,1016003/1867064/1867064/1867064/1033997/1033997/1033997/1033997/1441853/3347997
航海,1016003/1016003/1914572/1084082/1084082/1069071/1069071
荒岛,1016003/1016003/1016003/1263399
留居,1016003
救回,1016003/1364773
加工,1016003/4242172
性喜,1016003
不顾,1016003/1221515/1221515/1007433/1440589/1440589/1440589/1440589/1440589/1398395/1119528/1084082/1084082/1026317/1322066/1322066/1485225/1485225/1258490/1041111/1919201/1083762/1420368
劝阻,1016003/1440589/1012637/1012637/1322066/1322066
以商,1016003
颇为,1016003/1029553/1858513/1186392/1275608/1275608
顺利,1016003/1031740/1029553/1467333/1467333/1007772/1000856/3266344/3266344/1937357/2032117/1073708/1073708/1034279/1034279/1022632
海盗,1016003/1914572/1474773/1474773/1474773/1474773/1001136/1001136
所俘,1016003
幸而,1016003
脱,1016003/1007433/1963912/1963912/1039840/1316622
脱逃,1016003/1026674/1069628/1069628/1033790/1033790
巴西,1016003/1159939/1159939/2154960/3608208/3608208/3246904/3246904/3246904/3246904/3246904/1205373/1037602/1083762
经营,1016003/1016003/1033778/1455933/3626924/3626924/3108829/2295324/1119528/1058679/1433050/1322025/1322025/1059769/3101457/2064450/2064450
蔗田,1016003
糖厂,1016003
因获,1016003
暴利,1016003
非洲,1016003/1021615/1003078/1258498/1258498/3608208/2326403/2326403/1017563/1017563/1017563/1017563/2996596/2996596/2996596/1270508/1986590/1986590
反卖,1016003
八股,1016003
于大海,1016003
船上,1016003/1257365/1257365/1039840/1329959/1329959/1329959/1329959/1341035/1341035/1341035/1341035
船员,1016003/1075495/1075495
鱼腹,1016003
葬身鱼腹,1016003
脱难,1016003
之上,1016003/1068308/1226062/1003078/1180108/1316622
羊,1016003/1031740/1031740/2265995/1433700/1433700/1433700/1433700/1016204/1016204
造船,1016003
救,1016003/1068308/1068308/1440589/1440589/1440589/1440589/1440589/1474773/1021193/1082582/1028404/1458164/1458164/1867064/1867064/2035162/3865832/3865832/1873281/1419736/2008972/2360269/1263399/1010204/1752755/1752755
野人,1016003/1440589
取名,1016003/1068308/1084082/1084082/1203244/4749115
礼拜,1016003/2035162/2150240
礼拜五,1016003
二十八,1016003/1048007/1048007/1829226/1916726/1789837/1073708
二十八年,1016003/1073708
一艘,1016003/3191044
船航经,1016003
搭船,1016003
鲁滨逊漂流记,1016003
广西民族出版社,1016003
马静,1016003
1660,1016003
人伦,1016003/1752755/1752755
郭,1016003/1264579
屠宰,1016003/1876333
屠宰业,1016003
中等,1016003/1036684
中等教育,1016003
国教,1016003/1016003/1939182/1939182/1275608
长老,1016003
长老会,1016003
教派,1016003/1186350/1010898/1010898
新教,1016003/1016003/1010898/1010898
二十岁,1016003/1186392/1939182/1452923/1292227
体面,1016003/2035162/1794202
商业活动,1016003
洒,1016003
内衣,1016003/1068308/1068308/1794202/1794202
中间商,1016003
开办,1016003/1949068/3662594
处在,1016003/1077497/1077497/1422833/1085021/3678694/3678694/1005492/1016631/1016631
原始,1016003/1440589/1417905/1440345/1039840/1441241/2201813/1186350/1151873/1004322/1034067/1011977/3442373/1010898
积累,1016003/1086249/1008074/3000997/3000997/1937939/1939182/2294993
原始积累,1016003
好处,1016003/1002898/1080812/1044316/1044316/1044316/1962923
住房,1016003/1858513/1858513
兴高采烈,1016003/1061563/1061563/1449661/1046175
统冶,1016003
压迫,1016003/1043008/1018136/1018136/1044663/3017857/3017857/1082522/1007772/1023658/1857446/1277981/1004322/1433377/1433377/1275608/1009931
调刺,1016003
小册,1016003/1016003/1036274/1017818
册子,1016003/1016003/1036274/1017839/1017818
小册子,1016003/1016003/1036274/1017818
政冶,1016003/1016003/1060774/1060774
1702,1016003
被捕,1016003/1016003/1007433/1440589/1012637/1012637/1012637/1007772/1964044/2242461/2242461
入狱,1016003/1016003/1007433/4113090/1440589/1012637/1007772/1470158/3890174
言论,1016003/1002898/1002898/1008189
办,1016003/1012637/1012637/3864342/3864342
没,1016003/2053249/4741216/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1061367/1061367/1417905/1417905/1473250/1212894/1212894/1212894/1212894/1796596/1432422/1418297/1418297/1427788/4238754/1485225/1485225/1077847/1057197/1057197/1254588/1254588/3426869/2062430/2062430/1937357/1937357/2294993/2265312/2265312/1275608/1292227/1292227/1205373/1205373/1205373/1340986/1340986/1075743/3800166/4038164/4038164/3347997/2977174/1022632/1436707/1436707
富翁,1016003/1031741/1008988/1033778/1033778/1033778/1033778/1860750/1329959/1329959/3729756/3729756
菊,1022238/1022238/1022238
本是,1022238/1962929
皇室,1022238/1068308
家徽,1022238
刀,1022238/1022238/1022238/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1440589/1827374/1873281/1089523/1807516/1220219/1480630/1480630
武士,1022238/1914636/1914636/1914636/1440589/1440589/1440589/1440589/1440589/1440589/2326403/2326403/1220219
武士道,1022238
人类学,1022238/1022238/1829836/1829836/2042907/2042907/1906681
人类学家,1022238
鲁思,1022238/1022238
本尼,1022238/1022238
迪克,1022238/1022238
本尼迪克,1022238/1022238
特用,1022238
双重性,1022238
爱美,1022238
黩武,1022238
尚礼,1022238
好斗,1022238
喜新,1022238
服从,1022238/1007433
驯,1022238
菊与刀,1022238
鲁思・本尼迪克特,1022238
商务印书馆,1022238/1010464/1036684/1001896/1004821/1013208/1008189/1060774/2240482/1277981/1318427/1046492/1005492
吕万和,1022238
1990-6,1022238
Ruth,1022238
Benedict,1022238
原姓,1022238/1012637/1012637
尔顿,1022238/1012637/1012637/1012637/1012637/1012637/1012637/1220853/1220853/1039840
富尔顿,1022238
Fulton,1022238
独立战争,1022238
英国文学,1022238/1316648/1316648/1069848/1069848/1829226/3124525/3124525/1040104/1040104/1000856/1000856/1071794/1058759/1058759/1039389/1039389/1209078/1209078/1073349/1073349
Franz,1022238/1213546/1081422/1081422
Boas,1022238
印第安,1022238/1092149
部落,1022238/1321017/1781120/1781120/1781120/1781120/1781120/1781120/2275502
Patterns,1022238
Culture,1022238
一书,1022238/1022238/1082387/1012802/1018136/1858576/1981355/2035179/1033778/1033778/1025176/1025176/1394364/1203426/1004821/1004821/2008284/1186392/1060779/1865089/2284311/1077528/1077528/1077528/1088743/1058759/1456524/1213945/1005492/1005492/1209078
Race,1022238
Science,1022238/1077528
Politics,1022238
罗马,1022238/1012637/1012637/2359003/2359003/2359003/1459623/1459623/1060774/1060774/1186350/1400717/1010898
罗马尼,1022238
马尼亚,1022238
罗马尼亚,1022238
荷兰,1022238/1440589/1440589/1440589/1440589/1092149/1009393/1023658/3316422/1322025/1322025/1010204/1010204
泰国,1022238/1035326/3905366/3905366/3905366
等国,1022238/1322025/1322025
民族性,1022238/1046492
如火如荼,2567698
军方,2567698
绝秘,2567698
红岸,2567698
突破性,2567698
发射,2567698/3268399/3268399
键,2567698
那一刻,2567698/1024854/2064450
劫难,2567698/1082398/1440589/1440589/2070844
叶文洁,2567698
彻底改变,2567698/1192090/2214350/2214350/3055316/1017749
一声,2567698/4113090/1007928/1257365/1257365/1257365/1962923/1962923/1180108/3246904/2286313/2242461/2242461/1010204
第一声,2567698
啼鸣,2567698
光速,2567698/1033790
四,2567698/1421921/1082387/1858513/1858513/1858576/3369793/1020241/1085799/1440589/1003479/1467333/1467333/1449348/1963912/1963912/1963912/1963912/1419882/1401161/1008732/1789837/1789837/1789837/1452923/1046492/1046492/1468493/1342817/1752755/1752755/1050349/1793807
光年,2567698/5363767/1034479/1034479
三体,2567698/2567698/2567698/2567698/3066477/3066477/3066477/3066477/5363767/5363767/5363767
苦苦,2567698/1031741/2143732/2143732/2143732/2143732/2257188/2257188/1066165/1032945
三颗,2567698
无规,2567698/1081422/1081422
无规则,2567698/1081422/1081422
运行,2567698/1473250/1473250/1336330
余次,2567698/1330096/1330096/2026939/1456524/2081509/1064862
百余次,2567698
重生,2567698
逼迫,2567698/1016063
母星,2567698
恰在此时,2567698
接收,2567698
发来,2567698/1409771/1409771
锁死,2567698/3066477
基础科学,2567698
庞大,2567698/3066477/3066477/1440589/2363651/1853785/1853785/1464716/1464716/1000856/1000856/1318427/1318427/1161852/1205373/3800166/3995799/3901238/1336330/3187750
进发,2567698/1448761/1448761
悄然,2567698/2297786
来临,2567698/1440589/1440589/2359003/1939182/1006646/1006646/1033790/1478487
刘慈欣,2567698/2567698/2567698/3066477/3066477/3066477/5363767/5363767/5363767/5363767/1192090/1192090/1192090
重庆出版社,2567698/3066477/5363767/1319345/2297786/1857446/2201813/2026939/1321789/2081509/1336330/2277795
2008-1,2567698/2340100/2363651/2336093/2265995/2380307/2567919/1056295/2988943/3000997/2971734/2383005/2359212/2377012/2381950/2377002
河南,2567698/1027247/3066477/1069848/5363767/1192090/1021273/1021273/1427825/1073349
长于,2567698/3066477/1048007/5363767/4872671/2214344/1019431/1084082/1084082/5366275/1254588
科普,2567698/3066477/5363767/1192090/3392046/3392046/3392046/3392046/3392046/3392046/1258490/1476651/1258489
山西省,2567698/3066477/5363767/3547099/3547099
工程师,2567698/3066477/5363767/1192090/4010196/4010196/1036243/1036243/1036243/1036243/1792668/2064450
鲸歌,2567698/3066477/5363767/1192090
科幻,2567698/2567698/2567698/2567698/2567698/3066477/3066477/3066477/3066477/3066477/5363767/5363767/5363767/5363767/5363767/5363767/5363767/1085470/1192090/1192090/1192090/1394364/1394364/1764915/1764915/1868896/1140727/1140727/1140727/1140727/2242467/2242467/1874961/1258490/1258490/3268399/3053207/3053207/1939182/1939182/1939182/1275608/1275608/1275608/1275608/1275608/1369776/1369776/2242461/2242461/1200842/1772786/1772786/1772786/1772786/1336330/1336330/1336330/1336330/1336330/1336330/1258489/1258489
科幻小说,2567698/2567698/2567698/3066477/3066477/3066477/5363767/5363767/5363767/5363767/1085470/1939182/1275608/1275608/1369776/1369776/1772786
三十余,2567698/1003284/3066477/1469051/5363767/1796596/1047719/2008972/1039840/1039840/3111928
十余篇,2567698/1003284/3066477/5363767
三十余篇,2567698/1003284/3066477/5363767
创下,2567698/3066477/2143732/1829226/5363767/1827374/1827374/3006581/3006581/4618225/1818347/1818347/1807516/1807516/1485225/3608235/3608235/1805514/1805514/1459149/1263399/1263399/2154079/1329959/1329959/1903164/1903164/3597938/1045653
最高奖,2567698/3066477/5363767
银河,2567698/3066477/1069685/1069685/1069685/1069685/3071717/3071717/5363767/1418686/1418180/1192090/1394364/1394364/1394364/1394364/1394364/1394364/1394364/1394364/1394364/1394364/1258490/1258490/1258490/1258490/1258490/1258490/1258490/1258490/1258490/1258490/1812895/1812895/1939182/1275608
科幻世界,2567698/3066477/5363767/1764915/1764915/1868896/1200842
原创,2567698/1431836/3066477/1400707/1400707/5363767/1819974/2131415/1033190/1033190/1030200/1030200/1318427/2383005/1468493/1011977/2278790/1489555
先例,2567698/3066477
最受,2567698/3066477/5363767/1827374/1827374/1021193/3006581/3006581/2361768/1072319/1432422/1432422/1077528/2280027/4159088/2133254/1805514/1805514/1050743/1322025/1322025/1263399/1263399/1868786/1868786/1212488/1903164/1903164/1041993/1041993/1033790/1033790/3597938/3597938/2149669
退步,1003284/1003284/3333989/3333989/2052596/2052596/2294993/2294993
丹青,1003284/1003284/1003284/1777823/1777823/3333989/3333989/2052596/2052596/2052596/2052596/2052596/2294993/2294993/2294993/2294993/1064271/1064271
陈丹青,1003284/1003284/1003284/1003284/1777823/1777823/3333989/3333989/3333989/2052596/2052596/2052596/2052596/2052596/2052596/2294993/2294993/2294993/2294993/2294993/1064271/1064271/1064271
归国,1003284/1012637/1012637
兼及,1003284
诸,1003284/1417905/1417905/1417905/2052596/1019431/1170801/1170801/2042241
自云,1003284
语涉,1003284
双关,1003284/3890174
退步集,1003284
赣南,1003284/3333989/2052596/2294993/1064271
苏北,1003284/3333989/2052596/2294993/1064271
落户,1003284/1067907/1082349/3333989/2052596/2294993/1064271
插队落户,1003284/1067907/1082349/3333989/2052596/2294993/1064271
自习,1003284/3333989/2052596/2294993/1064271
同等,1003284/3333989/2052596/2294993/1004322/1064271
同等学历,1003284/2052596/1064271
术学,1003284/2131415/2131415/3333989/2052596/1019431/3554154/4238754/2294993/1043485/1064271/1064271/1049361/1441853
美术学,1003284/2131415/2131415/3333989/2052596/1019431/3554154/4238754/2294993/1064271/1064271/1049361/1441853
中央美术学院,1003284/3333989/2052596/4238754/2294993/1064271
油画,1003284/3333989/2052596/3865832/3865832/2294993/1064271/1064271/1064271/1017818/1463013/1463013/1463013
留校,1003284/1829836/3333989/1220853/1220853/2052596/1433659/2294993/1049215/1064271/2042907
自由职业,1003284/3333989/2052596/2294993/1064271
西藏,1003284/1882933/3333989/2052596/1963912/1963912/2201813/2201813/2201813/2201813/2201813/2201813/2201813/2201813/2201813/2201813/2201813/2201813/2026939/2294993/1064271/3905366/3905366/3905366/1050743/1050743/1050743/1050743/2081509/3266345
组画,1003284/3333989/2052596/2294993/1064271
景物,1003284/3333989/2052596/1433640/1962923/1028693/1027587
业余,1003284/1421921/1421921/1221515/2209098/4010969/1007928/1007928/1007928/1007928/1007928/3335362/3333989/1968643/2052596/1026317/1026317/1026674/1026674/2331434/1075492/1075492/1860750/1860750/1152701/1152701/1270508/2294993/1061242
琐记,1003284/1449352/3333989/2052596/2294993/1064271
杂文集,1003284/1063245/1777823/3009033/1418180/1776683/3333989/3333989/2052596/2052596/2052596/1937939/1049361
期刊,3813669/1440972/1440972/3091349/1398395/3246230/3223711/3610550/1318427/1318427/1318427/1318427/1318427/1318427/1318427/1318427/1476651/3729756/3373490
人物周刊,3813669/3369793
讲故事,3813669/1925218/1039389
概念性,3813669
拆解,3813669
民主的细节,3813669
刘瑜,3813669/3813669/4238362/4238362
2009-6,3813669/3646172/1915536/3609132/3801097/3776157/1433659/3678694/3682204
剑桥大学,3813669/4238362/1056461/1034282/1394364/1000445/1045201/2033081/1079252/2280027/1034279/1034279
讲师,3813669/1082406/1082406/1082406/1082406/1008074/1056461/1056461/2119843/2275502/2275502/1000856/1080544/1859649/3101457
政治系,3813669
串,2034893
搞怪,2034893/1310164/1310164/5317075/1026674/1026674/1341035/1341035/1794333/1794333
蔡康永,2034893/2034893/2034893/2034893/1794844/1794844/1794844/1794844/1794844/1794844/1794844/1794844/1878708/1878708/1878708/1878708/1878708/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/5317075/5317075/5317075/5317075/5317075/1343089/1343089/1343089/1343089/1343089/1343089/1343089/1343089/1343089/1343089/1343089/1343089/1343089/4749115/4749115/4749115/4749115/1471391/1471391/1471391/1471391/1471391/1471391/1471391/1471391/1340986/1341035/1341035/1341035/1341035/1341035/1794333/1794333/1794333/1794333/1794333
男孩,2034893/1794844/1028916/3369793/1291760/1291760/1021425/1419841/1419841/1419841/1419841/1419841/1474773/4872671/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/1310164/5317075/1036067/1036067/4714734/1001136/2340955/1012747/1012747/1012747/1021597/1021597/1021597/1021597/1026674/1026674/1026674/1026674/1026674/2008972/2008972/3326892/1433659/2280027/2026939/2026939/1937357/1937357/1427288/1939182/1394536/3608235/2032666/1471391/3274851/3274851/1986590/1999037/1999037/1999037/1999037/1263399/1263399/1263399/1263399/1263399/1263399/1263399/1263399/1263399/1263399/1855531/1855531/1855531/1855531/1855531/3729756/1341035/1341035/1341035/1341035/1341035/1341035/1341035/1083762/4038164/2081509/2081509/4067621/4067621/1015398/1015398/1015398/1015398/1418707/1794333/1794333/1794333/1794333/1794333/1794333
炫彩,2034893
华丽,2034893/1914572/2340100/1949068/1008988/1439216/1467333/2265995/1004992/1761056/3108829/3662594/1039840/1860750/1205373/3662581/3662581/1420368
词藻,2034893/1856025
淡淡地,2034893/1070441/1070441/2067299/2067299/1442620/1001377/1001377
学友,2034893/1034279/1034279
轻涩,2034893
饶有,2034893/5317075
趣味,2034893/1021425/1028409/1028409/1258498/1061977/1827702/1052360/1441707/1759860/1759860/1020128/1020128/1020128/1005492/3901238/3901238/3901238/1041993/1016631/3890174
饶有趣味,2034893
那些男孩教我的事,2034893/1310164
当代世界出版社,2034893/1794844/1878708/2297697/1469051/2297706/3713327/1796596/3801097/2008972/1043579/4067621
2007-3,2034893/2053249/2035179/2030664/2008284/2042063/2036343/2035162/2033081/2003526/2032117/2042907
时会,2034893/2034893/3140801/1310164/1310164/1310164/1310164/1341035/1341035/1341035/1341035/1794333/1794333/1794333/1794333
邪恶,2034893/1043008/1029553/1439216/1467333/1310164/1310164/1959786/3246230/3246230/1040104/1040104/1731370/1731370/1798557/1798557/1798557/1058759/1058759/1805514/1004322/1341035/1341035/1042434/1209078/1209078/1016631/1752755/1752755/3187750/1794333/1794333
上个,2034893/1082406/1082406/1310164/1310164/1341035/1341035/1794333/1794333
上个世纪,2034893/1082406/1082406/1310164/1310164/1341035/1341035/1794333/1794333
尾巴,2034893/1180102/1180102/1310164/1310164/1180108/1180108/1341035/1341035/1428691/1794333/1794333
比方说,2034893/1310164/1310164/1341035/1341035/1794333/1794333
讲些,2034893/1310164/1310164/1341035/1341035/1794333/1794333
根据地,2034893/2171321/1310164/1310164/1341035/1341035/1794333/1794333
血统,2034893/1062326/1310164/1310164/1021615/1939182/1939182/1341035/1341035/1794333/1794333/1522230
不管怎么,2034893/1310164/1310164/3626924/3626924/1341035/1341035/1794333/1794333
工作者,2034893/1867642/3266968/3266968/1032501/3610550/1004322/1322025/1322025/1322025/1322025
艺术工作者,2034893/3610550
风潮,2034893/1031575/1026686/1026686/1441707/1794202/1005492/1005492/1336330
新一代,2034893/2297697/2336093/1028409/1028409/4010196/4010196/2297706/1963912/1963912/3801097/2584971/1316622/1041993/4067621/1418707/1418707
创意,2034893/1396339/1396339/1396339/1396339/1396339/2363651/2363651/2363651/2363651/1061367/1026686/1959786/1439894/2036345/2036345/2036345/2036345/1003148/2036343/2036343/2036343/2036343/1026411/1049190/2294740/2294740/2294740/2294740/1061563/2383005/2383005/2383005/2383005/2383005/1139726/1139726/1139726/1139726/2170629/2170629/2170629/2170629/3682204/3682204/3682204/3682204/3682204/2278790/3055316/1051663/2149669/2149669/2042241/2042241/2042241/2042241
旋转,2034893/1012242/2035162/1937357/1937357/1937357/1937357/1000594/1031818/1409771/1463013
花木,2034893/1941301/1483522
AD,2034893
CD,2034893/1433659/3667783/3667783
俱乐,2034893
远足,2034893/3905366/3905366/3905366/3905366
跨越,2034893/1775691/1082406/1082406/3369793/2143732/2143732/2265995/2340955/3713327/3713327/1868896/1868896/1052360/1089515/3102324/1937357/1937357/1000517/1030470/1059769/1059769/1059769/1059769/3442373/1793807
曼妙,2034893
航行,2034893/3191044/1075495/1075495/1075495
仙境,1291809/1291809/1291809/1291809/1291809/1291809/3266345/3266345/2158194/2174013
舞舞舞,1291809/1291809
合,1291809/1291809/1467333/1963912/1963912/1119796/1119796/3316422
单数,1291809/1291809/1021425/1021425/3608235
双数,1291809/1291809/1021425/3608235/3608235
章为,1291809/1291809
平行,1291809/1291809/1283273/3865832/3678694/3678694/3890174
黑社会,1291809/1291809/1291809/1291809/1031740/1031740/1180102/1180102/1473250/1092335/1180108/1180108/1016058
发明,1291809/1291809/1062326/1002898/1033778/4010196/4010196/1138986/1138986/1023709/1322025/1322025/1448761/1448761/1010204/1010204/2064450/2064450/1949121
人脑,1291809/1291809
装置,1291809/1291809/2271582
躲到,1291809/1291809
地底,1291809/1291809/1291809/1291809/1440589/1440589/1440589
恐吓,1291809/1291809/1440589/1731370/1731370/1731370
孙女,1291809/1291809/1212894
好容易,1291809/1291809
告知,1291809/1291809/1068308/3865832/3865832/2331434/2340300
算错,1291809/1291809
计算错误,1291809/1291809
转往,1291809/1291809/2267883
地面,1291809/1291809/2171321/1581547/1581547/1440589/1440589/1056295/1026674/1026674/1342817/1034279/1034279
驱车,1291809/1291809
静候,1291809/1291809/1017749
另一番,1291809/1291809
景象,1291809/1291809/1440589/1440589/1075495/1075495/1000280/1000280/1064271/3662581/1010204
居民,1291809/1291809/1440589/1186350/1017749/1017749/1017749/1017749/1010898/1010898/1010898/1010898/3266345/3266345/3266345/3266345/1752755/2277795/2277795
相安,1291809/1291809/1038744
无事,1291809/1291809/1882933/1440589/1440589/1047851/1038744
相安无事,1291809/1291809/1038744
水准,1291809/1082406/1020961/2133074/1066165/1032431/1052360/1254588/1868698/1006770/1918720/1015398
荒诞,1291809/2133556/1213546/2171321/4872671/1132956/1015767/1015767/1052203/1052203/1077497/1077497/1001136/1082407/1008732/1008732/1263399/2267630/1401795/1401795/1401795
严肃,1291809/1292416/1125186/1125186/1767945/1025336/1005918/3392046/1007928/1007928/1007928/1039840/1039840/2136484/1812895/1812895/1082577/1000517/1292227/1205373/1205373/2267630
变形,1291809/1213546/1213546/1213546/1213546/1082577/1082577/3678694/3678694
现状,1291809/2567919/1032431/1902628/4173403/1004322/1016204/3995799
无门,1291809
世界尽头与冷酷仙境,1291809
2002-12,1291809/1079440/1000323/1212152
怪杰,1292416
迷,1292416/1062326/1062326/1764915/1764915/3644791/2242467/3053207/1939182/1939182/2242461/1083290/1083290/1470133
对格,1292416
雷诺,1292416/1781300
耶,1292416
香味,1292416/1292416/1030366/1030366/1009459
占有,1292416/1007433/1858513/1255288/1255288/1004821/1077528/1077528/1480630/1480630/1010472
钟爱,1292416/1316648/1316648/1455933/1965977/1066165
离意,1292416
高居,1292416/1421921/1421921/1057206/1048007/1048007/1860750/1313124/1058759
余种,1292416/1092149/1859140/1827374/1827374/3006581/3006581/1818347/1818347/1807516/1807516/1441707/1805514/1805514/1263399/1263399/1030469/1329959/1329959/1903164/1903164/1062991/1049584
香水,1292416/1292416/1292416/1915337
帕特里克·聚斯金德,1292416
李清华,1292416
帕,1292416
聚斯金德,1292416/1292416
邦德,1292416
联邦德国,1292416
慕尼黑,1292416/2180619/1035326/1035326/1016806/1016806
埃克斯,1292416
昂,1292416/1092335/1873281/1059537/1794202
普罗,1292416/1075538/1075538/1075538/1075538/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1004322/1020128/1060723/1060723/1060723/1060723/1060723/1060723
普罗旺斯,1292416/1075538/1075538/1075538/1075538/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1070685/1060723/1060723/1060723/1060723/1060723/1060723
中世,1292416/1015699/1440589/1819974/1819974/1040104/1040104/1060774/1071794/1058759/1058759/1209078/1209078/1336330/1336330/1463013
中世纪,1292416/1015699/1440589/1819974/1819974/1040104/1040104/1060774/1071794/1058759/1058759/1209078/1209078/1336330/1336330/1463013
近代史,1292416/1082369
分镜头,1292416
低音,1292416
提琴,1292416/1010204
低音提琴,1292416
德语,1292416/1213546/1467776/1033997/1081422/1081422/1081422/1081422
聚斯金德用,1292416
弹珠,1031740
鼠,1031740/1031740/1020670/1019428/1449352/3683898
恰到,1031740
火候,1031740
处止,1031740
够,1031740/1088065/1088065/1088065/1002898/1002898/1467333/1180108
野间,1031740/1080544/1468393/1468393
赏,1031740/1421921/1421921/1440589/1440468/1440468/1440468/1440468/1427788/1427788/1459623/1459623/1459623/1459623/1080544/1392604/1392604/3682204/3682204/3682204/3682204/3864342/3864342/3890174/3890174/3890174/3890174
超能,1031740
超能力,1031740
宿主,1031740
头子,1031740/1001136
旦夕,1031740/1440589/4171951/4171951
命在旦夕,1031740
胁迫,1031740/1212080
携着,1031740
北海,1031740/1143694/1008074/1008074/2257188/1015584/3140801/2119843/2030664/1207819/3162513/3162513/1798557/1151873/3162527/3162527/3101457/1433379
海道,1031740/1008074/1008074/3140801/2119843/3162513/3162513/1798557/3162527/3162527/3101457
北海道,1031740/1008074/1008074/3140801/2119843/3162513/3162513/1798557/3162527/3162527/3101457
雪山,1031740/1068308/1068308/1068308/1068308/1068308/1088065/1088065/1088065/1052380/1052380/1193821/1212894/1212894/1212894/1212894/1212894/2298149
绝地,1031740
拍摄者,1031740
阴魂,1031740/1088065/1316622
绰号,1031740
之源,1031740/4171951/3162513/3162527
同归,1031740/1440589/1440589
同归于尽,1031740/1440589/1440589
寻羊冒险记,1031740
搭档,1794844/5317075/1939182/1322320/1322320/1322248/1322248
小S,1794844/1794844/5317075/4749115/4749115/4749115/1864849/1864849/1864849/1864849/1864849/1864849/1864849
怀孕,1794844/1007433/3191044/1000856/1864849/1864849/1864849/1864849/1864849
宝宝,1794844/1794844/1794844/1026686/1471391/1471391/1026035/1026035
聊天,1794844/4749115/4749115/4749115/2062430/2062430/2267630/2340300/1329959
语气,1794844/2361768/1261153/1261153
篇篇,1794844/2295324/2295324/1082577/1949925/3131048/3131048
精湛,1794844/1000517/1428691
禅机,1794844
庄重,1794844/2026939/2081509
透过,1794844/2171321/2340100/1417905/1417905/1440101/4010196/1914078/1012747/1012747/2008972/3506871/1441707/3316422/1017839/1020128/1020128/1292227/3682204/1010898/1010898/3123393/1336330
好玩,1794844/1878708/3369793/1079440/1343089/2036343/2036343/2123957/1441707/1061563/1061563/2258803/1471391/1449661/1046175/1005279/3699108/4149893
有一天啊，宝宝……,1794844
2006-7,1794844/1848256/1829226/1829836/1796596/1844629/1032581/1812895/1823349/1827578/1883245/1059769
痛快,1794844/1310164/1310164/1310164/1310164/1343089/1471391/1341035/1341035/1341035/1341035/1341035/1341035/1794333/1794333
求学,1794844/2243692/1012637/1012637/1433640/1033997/1858410/1471391/1981042/1010204
LA,1794844/1878708/1878708/1310164/1310164/1310164/1310164/5317075/1343089/1471391/1341035/1341035/1794333/1794333
流浪记,1794844/1878708/1878708/1310164/1310164/5317075/1343089/1471391/1341035/1341035/1794333/1794333
交朋友,1794844/2133074/4749115/1471391/3266345/3266345
教,1794844/1028916/1028916/1056461/1056461/1033778/1310164/1310164/5317075/1968643/1441869/1482200/1070685/1361258/1262986/1471391/1341035/1341035/1341035/1794333/1794333
嘀咕,1794844/2265312/2265312/1471391
渔夫,1064275/1064275/2277795
古巴,1064275/2136484
八十四,1064275
天没捕,1064275
钓上,1064275
大马,1064275
林鱼,1064275
这鱼,1064275
小船,1064275/1064275/2161892/1047447
拖,1064275/3879301/4238754/1322320/1322320/1322320/1322320
力尽,1064275
筋疲力尽,1064275
绑,1064275/1036490
归程,1064275
鲨鱼,1064275/1085470/1017841
回港,1064275/1051797/1016063/1892491/1330009/1322066/3776157/1456597/1281622/2230208/1897413/1322158/1322320/2284090/1322248/1470159/1322342
鱼头,1064275
鱼尾,1064275
脊骨,1064275
出海,1064275/1017841/1017841/1263399
忘,1064275/1002898/1016486/1016486/1467333/1003078/1914078/1914078/1036243/1036243/1968643/3426869/1759860/1061563/1046492/1046492/3131048
满怀,1064275/1941558/1186392/1186392
满怀信心,1064275
老人与海,1064275/1017841/1017841
海明威,1064275/2214344/1017841/1860750/1860750
吴劳,1064275
1999-10,1064275/1020961/1072842/1088472
谁动,1021056/1021056
奶酪,1021056/1021056/1021056/1021056/1021056/1021056
寓言故事,1021056/1021056
寓意深长,1021056/1021056
